secs,nano_secs,pressure,depth,time
1697719922,346542221,1544300.0,144,55.116
1697719922,357903859,1544100.0,143,55.127
1697719922,369243849,1545000.0,144,55.138
1697719922,380630247,1545700.0,144,55.149
1697719922,391959755,1544300.0,144,55.16
1697719922,403373319,1543600.0,143,55.171
1697719922,414849088,1545600.0,144,55.182
1697719922,426257004,1544800.0,144,55.193
1697719922,437650717,1543500.0,143,55.204
1697719922,449083707,1544100.0,143,55.215
1697719922,460607587,1544300.0,144,55.227
1697719922,471980040,1543800.0,143,55.238
1697719922,483428346,1543600.0,143,55.249
1697719922,494749206,1543600.0,143,55.26
1697719922,506205697,1544800.0,144,55.271
1697719922,517664632,1544400.0,144,55.282
1697719922,528975733,1544100.0,143,55.293
1697719922,540335353,1544400.0,144,55.304
1697719922,551786288,1544300.0,144,55.315
1697719922,563170982,1545000.0,144,55.326
1697719922,574502675,1545200.0,144,55.337
1697719922,585833313,1543900.0,143,55.348
1697719922,597221674,1544000.0,143,55.359
1697719922,608713776,1543900.0,143,55.37
1697719922,620185526,1544200.0,143,55.381
1697719922,631630683,1545300.0,144,55.392
1697719922,643090396,1544900.0,144,55.403
1697719922,654519609,1544600.0,144,55.414
1697719922,665880006,1546300.0,144,55.425
1697719922,677249089,1543200.0,143,55.436
1697719922,688661080,1544600.0,144,55.447
1697719922,700072663,1543700.0,143,55.458
1697719922,711505560,1545400.0,144,55.469
1697719922,722945273,1544700.0,144,55.48
1697719922,734287486,1545300.0,144,55.491
1697719922,745676217,1545000.0,144,55.502
1697719922,756993040,1544300.0,144,55.513
1697719922,768607253,1544700.0,144,55.525
1697719922,779989133,1544600.0,144,55.536
1697719922,791325919,1544400.0,144,55.547
1697719922,802734372,1543900.0,143,55.558
1697719922,814037158,1545000.0,144,55.569
1697719922,825451575,1543900.0,143,55.58
1697719922,836922214,1544200.0,143,55.591
1697719922,848428130,1543800.0,143,55.603
1697719922,859856176,1544000.0,143,55.614
1697719922,871267037,1544300.0,144,55.625
1697719922,882689305,1544600.0,144,55.636
1697719922,894128203,1545400.0,144,55.647
1697719922,905619602,1543500.0,143,55.658
1697719922,917001110,1545100.0,144,55.669
1697719922,928260767,1544500.0,144,55.68
1697719922,939585071,1543600.0,143,55.691
1697719922,950964876,1543200.0,143,55.702
1697719922,962420700,1543700.0,143,55.713
1697719922,973807839,1543300.0,143,55.724
1697719922,985107662,1544800.0,144,55.735
1697719922,996526060,1543000.0,143,55.746
1697719923,7969107,1543700.0,143,55.757
1697719923,19389746,1544300.0,144,55.768
1697719923,30787423,1543600.0,143,55.779
1697719923,42278248,1543100.0,143,55.79
1697719923,53642351,1543600.0,143,55.801
1697719923,65077213,1544500.0,144,55.812
1697719923,76458500,1544300.0,144,55.823
1697719923,87846844,1544400.0,144,55.834
1697719923,99354521,1543300.0,143,55.846
1697719923,110750105,1544300.0,144,55.857
1697719923,122218245,1545300.0,144,55.868
1697719923,133625292,1543200.0,143,55.879
1697719923,145016228,1543500.0,143,55.89
1697719923,156454349,1542800.0,143,55.901
1697719923,167935397,1545000.0,144,55.912
1697719923,179304981,1545100.0,144,55.923
1697719923,190669639,1543800.0,143,55.934
1697719923,202186946,1543100.0,143,55.946
1697719923,213667845,1542900.0,143,55.957
1697719923,225005632,1544400.0,144,55.968
1697719923,236387994,1543900.0,143,55.979
1697719923,247741041,1543900.0,143,55.99
1697719923,259114347,1543700.0,143,56.001
1697719923,270521468,1544200.0,143,56.012
1697719923,281990479,1543600.0,143,56.023
1697719923,293431693,1544800.0,144,56.034
1697719923,304861443,1544300.0,144,56.045
1697719923,316272324,1543800.0,143,56.056
1697719923,327764501,1545000.0,144,56.067
1697719923,339128974,1545500.0,144,56.078
1697719923,350507984,1543000.0,143,56.089
1697719923,361820956,1541900.0,143,56.1
1697719923,373283522,1543200.0,143,56.111
1697719923,384592069,1545000.0,144,56.122
1697719923,396018282,1543900.0,143,56.133
1697719923,407381051,1542700.0,143,56.144
1697719923,418699746,1543400.0,143,56.155
1697719923,430151553,1544400.0,144,56.166
1697719923,441526655,1542900.0,143,56.177
1697719923,452885258,1542400.0,143,56.188
1697719923,464259193,1541900.0,143,56.199
1697719923,475730889,1542500.0,143,56.21
1697719923,487102917,1543600.0,143,56.221
1697719923,498475427,1542600.0,143,56.232
1697719923,509849363,1543500.0,143,56.243
1697719923,521225002,1542000.0,143,56.254
1697719923,532618438,1542400.0,143,56.265
1697719923,543996800,1542100.0,143,56.276
1697719923,555380199,1543100.0,143,56.287
1697719923,566758116,1542500.0,143,56.298
1697719923,578338849,1542000.0,143,56.31
1697719923,589731452,1543100.0,143,56.321
1697719923,601105110,1541900.0,143,56.332
1697719923,612574916,1541300.0,143,56.343
1697719923,623867944,1541800.0,143,56.354
1697719923,635268528,1541900.0,143,56.365
1697719923,646660575,1541300.0,143,56.376
1697719923,658083345,1542000.0,143,56.387
1697719923,669435521,1542000.0,143,56.398
1697719923,680971291,1543300.0,143,56.41
1697719923,692359986,1542500.0,143,56.421
1697719923,703931590,1542700.0,143,56.433
1697719923,715341581,1541700.0,143,56.444
1697719923,726653943,1542400.0,143,56.455
1697719923,738069157,1541800.0,143,56.466
1697719923,749407629,1541600.0,143,56.477
1697719923,761019789,1540500.0,143,56.489
1697719923,772386095,1541300.0,143,56.5
1697719923,783845790,1540400.0,143,56.511
1697719923,795140800,1542800.0,143,56.522
1697719923,806512754,1540900.0,143,56.533
1697719923,817897579,1540100.0,143,56.544
1697719923,829416978,1541400.0,143,56.556
1697719923,840796007,1541400.0,143,56.567
1697719923,852251795,1541100.0,143,56.578
1697719923,863605267,1540200.0,143,56.589
1697719923,874950351,1541400.0,143,56.6
1697719923,886442213,1540500.0,143,56.611
1697719923,897842223,1541100.0,143,56.622
1697719923,909245345,1540800.0,143,56.633
1697719923,920592947,1541700.0,143,56.644
1697719923,932027494,1542000.0,143,56.655
1697719923,943409985,1540900.0,143,56.666
1697719923,954889274,1540400.0,143,56.677
1697719923,966401173,1542000.0,143,56.689
1697719923,977908313,1542000.0,143,56.701
1697719923,989262119,1542100.0,143,56.712
1697719924,605425,1540100.0,143,56.723
1697719924,11962788,1539600.0,143,56.734
1697719924,23334503,1539300.0,143,56.745
1697719924,34708310,1539300.0,143,56.756
1697719924,46083784,1540000.0,143,56.767
1697719924,57476906,1541200.0,143,56.778
1697719924,69028752,1540500.0,143,56.79
1697719924,80460355,1539700.0,143,56.801
1697719924,91915200,1541300.0,143,56.812
1697719924,103250230,1539600.0,143,56.823
1697719924,114675093,1539900.0,143,56.834
1697719924,126105382,1541900.0,143,56.845
1697719924,137453300,1540800.0,143,56.856
1697719924,148899367,1540500.0,143,56.867
1697719924,160286359,1540900.0,143,56.878
1697719924,171679759,1539700.0,143,56.889
1697719924,183072808,1540800.0,143,56.9
1697719924,194398152,1540100.0,143,56.911
1697719924,205834015,1539600.0,143,56.922
1697719924,217239896,1540300.0,143,56.933
1697719924,228852464,1539900.0,143,56.945
1697719924,240252698,1541200.0,143,56.956
1697719924,251602338,1538800.0,143,56.967
1697719924,263039016,1538900.0,143,56.978
1697719924,274599102,1538300.0,143,56.99
1697719924,286097818,1538900.0,143,57.001
1697719924,297476403,1540300.0,143,57.012
1697719924,308876247,1540800.0,143,57.023
1697719924,320220332,1540300.0,143,57.034
1697719924,331637917,1540200.0,143,57.045
1697719924,343120966,1538100.0,143,57.056
1697719924,354482180,1538200.0,143,57.067
1697719924,365796432,1540300.0,143,57.078
1697719924,377209425,1540000.0,143,57.089
1697719924,388659232,1539000.0,143,57.1
1697719924,399978113,1538700.0,143,57.111
1697719924,411394310,1538500.0,143,57.122
1697719924,422792413,1538900.0,143,57.133
1697719924,434166998,1538600.0,143,57.144
1697719924,445559917,1539400.0,143,57.155
1697719924,456989354,1538500.0,143,57.166
1697719924,468587718,1539700.0,143,57.178
1697719924,479940266,1539800.0,143,57.189
1697719924,491385981,1538600.0,143,57.2
1697719924,502813011,1540500.0,143,57.211
1697719924,514214967,1539100.0,143,57.222
1697719924,525636904,1538300.0,143,57.233
1697719924,537016693,1539200.0,143,57.244
1697719924,548430519,1538000.0,143,57.255
1697719924,559782770,1537100.0,143,57.266
1697719924,571244782,1538700.0,143,57.277
1697719924,582776405,1539200.0,143,57.289
1697719924,594144212,1536900.0,143,57.3
1697719924,605551223,1538800.0,143,57.311
1697719924,616853604,1537700.0,143,57.322
1697719924,628216245,1538400.0,143,57.333
1697719924,639568126,1537900.0,143,57.344
1697719924,650970137,1538000.0,143,57.355
1697719924,662337296,1538000.0,143,57.366
1697719924,673710511,1538800.0,143,57.377
1697719924,685020188,1539700.0,143,57.388
1697719924,696420977,1538900.0,143,57.399
1697719924,707812247,1538200.0,143,57.41
1697719924,719366741,1537400.0,143,57.422
1697719924,730788400,1538000.0,143,57.433
1697719924,742203059,1537400.0,143,57.444
1697719924,753708942,1537100.0,143,57.456
1697719924,764992508,1537800.0,143,57.467
1697719924,776353370,1538500.0,143,57.478
1697719924,787738122,1538200.0,143,57.489
1697719924,799129226,1537800.0,143,57.5
1697719924,810569311,1537800.0,143,57.511
1697719924,822027711,1538700.0,143,57.522
1697719924,833507149,1537300.0,143,57.533
1697719924,844922845,1537500.0,143,57.544
1697719924,856375875,1537700.0,143,57.555
1697719924,867743720,1537800.0,143,57.566
1697719924,879078953,1536100.0,143,57.577
1697719924,890477649,1535500.0,143,57.588
1697719924,901900623,1537800.0,143,57.599
1697719924,913293042,1538200.0,143,57.61
1697719924,924639978,1537500.0,143,57.621
1697719924,936063397,1537700.0,143,57.632
1697719924,947423760,1538000.0,143,57.643
1697719924,958866771,1537800.0,143,57.654
1697719924,970216393,1537000.0,143,57.665
1697719924,981669979,1537500.0,143,57.676
1697719924,993070638,1538400.0,143,57.687
1697719925,4494335,1538500.0,143,57.698
1697719925,15892569,1536900.0,143,57.709
1697719925,27274655,1536800.0,143,57.72
1697719925,38753909,1537800.0,143,57.731
1697719925,50107365,1536800.0,143,57.742
1697719925,61456433,1537700.0,143,57.753
1697719925,72815371,1536900.0,143,57.764
1697719925,84276272,1537500.0,143,57.775
1697719925,95749007,1536400.0,143,57.786
1697719925,107158945,1536600.0,143,57.797
1697719925,118583532,1537500.0,143,57.808
1697719925,129946951,1537900.0,143,57.819
1697719925,141338982,1537700.0,143,57.83
1697719925,152702475,1537300.0,143,57.841
1697719925,164084487,1537600.0,143,57.852
1697719925,175523833,1537600.0,143,57.863
1697719925,186929234,1537600.0,143,57.874
1697719925,198473803,1536500.0,143,57.886
1697719925,209778500,1537800.0,143,57.897
1697719925,221123679,1538000.0,143,57.908
1697719925,232469579,1538100.0,143,57.919
1697719925,243893129,1538100.0,143,57.93
1697719925,255239863,1536600.0,143,57.941
1697719925,266590616,1536500.0,143,57.952
1697719925,278042499,1536400.0,143,57.963
1697719925,289400474,1537600.0,143,57.974
1697719925,300775856,1536800.0,143,57.985
1697719925,312218554,1537800.0,143,57.996
1697719925,323678733,1537700.0,143,58.007
1697719925,335007467,1536100.0,143,58.018
1697719925,346444257,1537900.0,143,58.029
1697719925,357827288,1537000.0,143,58.04
1697719925,369259004,1536400.0,143,58.051
1697719925,380726943,1537100.0,143,58.062
1697719925,392093751,1537400.0,143,58.073
1697719925,403523412,1536300.0,143,58.084
1697719925,414864812,1536800.0,143,58.095
1697719925,426277639,1536300.0,143,58.106
1697719925,437612355,1537400.0,143,58.117
1697719925,448967423,1537900.0,143,58.128
1697719925,460340268,1537300.0,143,58.139
1697719925,471704002,1535600.0,143,58.15
1697719925,483090570,1537400.0,143,58.161
1697719925,494383507,1537400.0,143,58.172
1697719925,505724019,1536500.0,143,58.183
1697719925,517135995,1536900.0,143,58.194
1697719925,528540044,1536100.0,143,58.205
1697719925,539881445,1536700.0,143,58.216
1697719925,551299050,1536000.0,143,58.227
1697719925,562718247,1536400.0,143,58.238
1697719925,574113519,1536700.0,143,58.249
1697719925,585489309,1536300.0,143,58.26
1697719925,596903913,1537200.0,143,58.271
1697719925,608333296,1536300.0,143,58.282
1697719925,619724531,1536200.0,143,58.293
1697719925,631328433,1535300.0,143,58.305
1697719925,642640889,1535900.0,143,58.316
1697719925,653978105,1536700.0,143,58.327
1697719925,665315913,1535300.0,143,58.338
1697719925,676815370,1537300.0,143,58.349
1697719925,688257383,1535100.0,143,58.36
1697719925,699641654,1537100.0,143,58.371
1697719925,711018092,1536000.0,143,58.382
1697719925,722400067,1535800.0,143,58.393
1697719925,733806117,1536800.0,143,58.404
1697719925,745192184,1537900.0,143,58.415
1697719925,756734420,1538700.0,143,58.427
1697719925,768195154,1537200.0,143,58.438
1697719925,779570629,1535600.0,143,58.449
1697719925,790978568,1538100.0,143,58.46
1697719925,802279635,1536800.0,143,58.471
1697719925,813981816,1536200.0,143,58.483
1697719925,825263086,1536900.0,143,58.494
1697719925,836654413,1536400.0,143,58.505
1697719925,848038648,1537100.0,143,58.516
1697719925,859400234,1535500.0,143,58.527
1697719925,870798098,1536700.0,143,58.538
1697719925,882152777,1536000.0,143,58.549
1697719925,893623493,1536900.0,143,58.56
1697719925,905009505,1535500.0,143,58.571
1697719925,916702464,1536100.0,143,58.583
1697719925,928183736,1536000.0,143,58.594
1697719925,939710119,1535000.0,143,58.606
1697719925,951092927,1535800.0,143,58.617
1697719925,962478680,1536500.0,143,58.628
1697719925,973924637,1535900.0,143,58.639
1697719925,985329298,1536900.0,143,58.65
1697719925,996715976,1536400.0,143,58.661
1697719926,8151286,1537800.0,143,58.672
1697719926,19501725,1536600.0,143,58.683
1697719926,30827108,1536400.0,143,58.694
1697719926,42310733,1536700.0,143,58.705
1697719926,53712728,1537500.0,143,58.716
1697719926,65050556,1533900.0,142,58.727
1697719926,76478995,1536200.0,143,58.738
1697719926,87870286,1535600.0,143,58.749
1697719926,99270670,1536900.0,143,58.76
1697719926,110716869,1538000.0,143,58.771
1697719926,122109086,1536800.0,143,58.782
1697719926,133720952,1536000.0,143,58.794
1697719926,145077799,1536700.0,143,58.805
1697719926,156446182,1535200.0,143,58.816
1697719926,167857677,1536700.0,143,58.827
1697719926,179188783,1536500.0,143,58.838
1697719926,190594963,1536000.0,143,58.849
1697719926,201915994,1538200.0,143,58.86
1697719926,213269859,1536500.0,143,58.871
1697719926,224693576,1536500.0,143,58.882
1697719926,236082682,1537600.0,143,58.893
1697719926,247426751,1537700.0,143,58.904
1697719926,258823505,1536200.0,143,58.915
1697719926,270178185,1537200.0,143,58.926
1697719926,281649291,1536800.0,143,58.937
1697719926,292989804,1537700.0,143,58.948
1697719926,304401966,1537300.0,143,58.959
1697719926,315779201,1538100.0,143,58.97
1697719926,327307900,1536000.0,143,58.982
1697719926,338737155,1538200.0,143,58.993
1697719926,350049464,1536300.0,143,59.004
1697719926,361355254,1536800.0,143,59.015
1697719926,372700045,1537700.0,143,59.026
1697719926,384336115,1537200.0,143,59.038
1697719926,395713721,1537000.0,143,59.049
1697719926,407040031,1536100.0,143,59.06
1697719926,418553952,1537100.0,143,59.072
1697719926,429951188,1536400.0,143,59.083
1697719926,441371164,1536600.0,143,59.094
1697719926,452693510,1536400.0,143,59.105
1697719926,464070060,1537300.0,143,59.116
1697719926,475451092,1536600.0,143,59.127
1697719926,486901717,1537200.0,143,59.138
1697719926,498331342,1537600.0,143,59.149
1697719926,509749003,1537700.0,143,59.16
1697719926,521125350,1537700.0,143,59.171
1697719926,532514104,1536800.0,143,59.182
1697719926,543947062,1537900.0,143,59.193
1697719926,555322464,1536900.0,143,59.204
1697719926,566733663,1537700.0,143,59.215
1697719926,578142435,1536100.0,143,59.226
1697719926,589461892,1538400.0,143,59.237
1697719926,600753127,1536800.0,143,59.248
1697719926,612220197,1537700.0,143,59.259
1697719926,623710988,1538400.0,143,59.27
1697719926,635091020,1538300.0,143,59.281
1697719926,646461422,1536900.0,143,59.292
1697719926,657799324,1537500.0,143,59.303
1697719926,669241264,1536400.0,143,59.314
1697719926,680644962,1537000.0,143,59.325
1697719926,692088476,1538100.0,143,59.336
1697719926,703531860,1538200.0,143,59.347
1697719926,714856650,1536600.0,143,59.358
1697719926,726350738,1537100.0,143,59.369
1697719926,737736307,1537700.0,143,59.38
1697719926,749134524,1535500.0,143,59.391
1697719926,760552723,1538600.0,143,59.402
1697719926,771996126,1539300.0,143,59.413
1697719926,783411380,1538400.0,143,59.424
1697719926,794779448,1536900.0,143,59.435
1697719926,806185240,1537200.0,143,59.446
1697719926,817558364,1539500.0,143,59.457
1697719926,829025785,1538200.0,143,59.468
1697719926,840353335,1537000.0,143,59.479
1697719926,852164480,1537300.0,143,59.491
1697719926,863548235,1538900.0,143,59.502
1697719926,874872970,1537500.0,143,59.513
1697719926,886303557,1538300.0,143,59.524
1697719926,897699441,1539800.0,143,59.535
1697719926,909093102,1537600.0,143,59.546
1697719926,920465949,1538100.0,143,59.557
1697719926,931818832,1537700.0,143,59.568
1697719926,943208512,1538900.0,143,59.579
1697719926,954565692,1537500.0,143,59.59
1697719926,965896057,1537800.0,143,59.601
1697719926,977349034,1538700.0,143,59.612
1697719926,988733121,1537600.0,143,59.623
1697719927,13393,1536700.0,143,59.634
1697719927,11349777,1538400.0,143,59.645
1697719927,22735310,1538300.0,143,59.656
1697719927,34186769,1538300.0,143,59.667
1697719927,45490431,1538700.0,143,59.678
1697719927,56878427,1538600.0,143,59.689
1697719927,68309571,1537300.0,143,59.7
1697719927,79688530,1539000.0,143,59.711
1697719927,91101619,1538300.0,143,59.722
1697719927,102449133,1538700.0,143,59.733
1697719927,113908092,1538600.0,143,59.744
1697719927,125276866,1539300.0,143,59.755
1697719927,136696602,1537400.0,143,59.766
1697719927,148138451,1538900.0,143,59.777
1697719927,159571836,1538100.0,143,59.788
1697719927,171075906,1538300.0,143,59.8
1697719927,182458272,1538500.0,143,59.811
1697719927,193849953,1539200.0,143,59.822
1697719927,205195486,1538700.0,143,59.833
1697719927,216565297,1538400.0,143,59.844
1697719927,227839607,1538700.0,143,59.855
1697719927,239321196,1539000.0,143,59.866
1697719927,250808044,1538000.0,143,59.877
1697719927,262392374,1538800.0,143,59.889
1697719927,273738185,1538800.0,143,59.9
1697719927,285101718,1539200.0,143,59.911
1697719927,296539714,1538800.0,143,59.922
1697719927,307858709,1537500.0,143,59.933
1697719927,319269927,1539400.0,143,59.944
1697719927,330749683,1538900.0,143,59.955
1697719927,342282735,1538100.0,143,59.967
1697719927,353742510,1540600.0,143,59.978
1697719927,365172191,1539500.0,143,59.989
1697719927,376567576,1539600.0,143,60.0
1697719927,387990627,1539300.0,143,60.011
1697719927,399359179,1539500.0,143,60.022
1697719927,410633396,1537700.0,143,60.033
1697719927,422006040,1539600.0,143,60.044
1697719927,433440906,1539800.0,143,60.055
1697719927,444787106,1539900.0,143,60.066
1697719927,456206768,1538400.0,143,60.077
1697719927,467600061,1540200.0,143,60.088
1697719927,479113354,1539000.0,143,60.1
1697719927,490455497,1539100.0,143,60.111
1697719927,501941883,1539500.0,143,60.122
1697719927,513341119,1539500.0,143,60.133
1697719927,524704504,1540000.0,143,60.144
1697719927,536144148,1540200.0,143,60.155
1697719927,547532959,1540000.0,143,60.166
1697719927,558971677,1540200.0,143,60.177
1697719927,570348766,1539600.0,143,60.188
1697719927,581856448,1540800.0,143,60.2
1697719927,593248703,1539900.0,143,60.211
1697719927,604644847,1539400.0,143,60.222
1697719927,616012324,1539800.0,143,60.233
1697719927,627349560,1539800.0,143,60.244
1697719927,638832798,1539500.0,143,60.255
1697719927,650216664,1540500.0,143,60.266
1697719927,661665512,1540200.0,143,60.277
1697719927,672990692,1540200.0,143,60.288
1697719927,684370485,1539700.0,143,60.299
1697719927,695752666,1539800.0,143,60.31
1697719927,707194588,1541000.0,143,60.321
1697719927,718690029,1539400.0,143,60.332
1697719927,730102228,1540100.0,143,60.343
1697719927,741423298,1540500.0,143,60.354
1697719927,752853739,1541000.0,143,60.365
1697719927,764453199,1540700.0,143,60.377
1697719927,775807935,1540000.0,143,60.388
1697719927,787324524,1540000.0,143,60.4
1697719927,798714650,1540100.0,143,60.411
1697719927,810046979,1540600.0,143,60.422
1697719927,821420141,1540000.0,143,60.433
1697719927,832901082,1540500.0,143,60.444
1697719927,844288522,1540500.0,143,60.455
1697719927,855598907,1540600.0,143,60.466
1697719927,867037366,1540300.0,143,60.477
1697719927,878408213,1540300.0,143,60.488
1697719927,889744931,1539700.0,143,60.499
1697719927,901144612,1541600.0,143,60.51
1697719927,912555071,1541400.0,143,60.521
1697719927,924000216,1541100.0,143,60.532
1697719927,935299600,1539300.0,143,60.543
1697719927,946722874,1541400.0,143,60.554
1697719927,958233185,1540700.0,143,60.566
1697719927,969555069,1540900.0,143,60.577
1697719927,980991158,1539900.0,143,60.588
1697719927,992442451,1540600.0,143,60.599
1697719928,3794539,1539800.0,143,60.61
1697719928,15224740,1539900.0,143,60.621
1697719928,26604144,1540700.0,143,60.632
1697719928,37912141,1541000.0,143,60.643
1697719928,49335990,1541500.0,143,60.654
1697719928,60672598,1541900.0,143,60.665
1697719928,72096854,1540400.0,143,60.676
1697719928,83533166,1540500.0,143,60.687
1697719928,94973719,1541000.0,143,60.698
1697719928,106541291,1541600.0,143,60.71
1697719928,117953511,1541500.0,143,60.721
1697719928,129298230,1540400.0,143,60.732
1697719928,140689467,1541700.0,143,60.743
1697719928,151993353,1541200.0,143,60.754
1697719928,163353738,1541600.0,143,60.765
1697719928,174878532,1540500.0,143,60.777
1697719928,186339474,1541100.0,143,60.788
1697719928,197801601,1540900.0,143,60.799
1697719928,209327173,1540300.0,143,60.811
1697719928,220713207,1541600.0,143,60.822
1697719928,232213705,1540700.0,143,60.834
1697719928,243636443,1541700.0,143,60.845
1697719928,254963550,1541300.0,143,60.856
1697719928,266347677,1543200.0,143,60.867
1697719928,277715822,1541800.0,143,60.878
1697719928,289235986,1541500.0,143,60.89
1697719928,300510594,1540900.0,143,60.901
1697719928,311984925,1541700.0,143,60.912
1697719928,323479737,1541800.0,143,60.923
1697719928,334873012,1541400.0,143,60.934
1697719928,346286990,1539400.0,143,60.945
1697719928,357643228,1540700.0,143,60.956
1697719928,369109207,1542800.0,143,60.967
1697719928,380474296,1541200.0,143,60.978
1697719928,391890497,1540700.0,143,60.989
1697719928,403314550,1540000.0,143,61.0
1697719928,414729454,1541900.0,143,61.011
1697719928,426122655,1543400.0,143,61.022
1697719928,437559856,1540900.0,143,61.033
1697719928,449024872,1539500.0,143,61.044
1697719928,460378813,1543000.0,143,61.055
1697719928,471848422,1542700.0,143,61.066
1697719928,483296623,1540200.0,143,61.077
1697719928,494651045,1540900.0,143,61.088
1697719928,505987764,1542800.0,143,61.099
1697719928,517366761,1541400.0,143,61.11
1697719928,528813296,1541700.0,143,61.121
1697719928,540209459,1543000.0,143,61.132
1697719928,551674660,1540900.0,143,61.143
1697719928,562949842,1541300.0,143,61.154
1697719928,574359469,1543300.0,143,61.165
1697719928,585728873,1541500.0,143,61.176
1697719928,597329538,1541400.0,143,61.188
1697719928,608727850,1542200.0,143,61.199
1697719928,620088161,1542400.0,143,61.21
1697719928,631496121,1542700.0,143,61.221
1697719928,642926378,1542800.0,143,61.232
1697719928,654321578,1539900.0,143,61.243
1697719928,665645890,1543200.0,143,61.254
1697719928,677004868,1542200.0,143,61.265
1697719928,688358217,1542300.0,143,61.276
1697719928,699731232,1541500.0,143,61.287
1697719928,711110340,1541400.0,143,61.298
1697719928,722588838,1541800.0,143,61.309
1697719928,734147817,1541900.0,143,61.321
1697719928,745423684,1541800.0,143,61.332
1697719928,756811736,1542800.0,143,61.343
1697719928,768220567,1542800.0,143,61.354
1697719928,779732898,1541700.0,143,61.366
1697719928,791207377,1542200.0,143,61.377
1697719928,802656689,1542400.0,143,61.388
1697719928,814080297,1541600.0,143,61.399
1697719928,825407664,1542000.0,143,61.41
1697719928,837107904,1543100.0,143,61.422
1697719928,848674198,1542600.0,143,61.434
1697719928,860000213,1542300.0,143,61.445
1697719928,871427544,1542300.0,143,61.456
1697719928,882837467,1542700.0,143,61.467
1697719928,894258427,1543500.0,143,61.478
1697719928,905578998,1541500.0,143,61.489
1697719928,917105125,1541900.0,143,61.501
1697719928,928508881,1540900.0,143,61.512
1697719928,939837026,1542400.0,143,61.523
1697719928,951334968,1542900.0,143,61.534
1697719928,962774151,1543500.0,143,61.545
1697719928,974193870,1542200.0,143,61.556
1697719928,985613830,1543500.0,143,61.567
1697719928,996992790,1542100.0,143,61.578
1697719929,8357639,1542300.0,143,61.589
1697719929,19725360,1543100.0,143,61.6
1697719929,31101820,1541800.0,143,61.611
1697719929,42559226,1542300.0,143,61.622
1697719929,54038725,1542500.0,143,61.633
1697719929,65388593,1541700.0,143,61.644
1697719929,76762628,1543100.0,143,61.655
1697719929,88173330,1543200.0,143,61.666
1697719929,99625884,1542000.0,143,61.677
1697719929,111004901,1541900.0,143,61.688
1697719929,122509992,1542900.0,143,61.7
1697719929,133901083,1542600.0,143,61.711
1697719929,145311618,1543100.0,143,61.722
1697719929,156783783,1543200.0,143,61.733
1697719929,168228337,1542500.0,143,61.744
1697719929,179540112,1542700.0,143,61.755
1697719929,190888480,1543200.0,143,61.766
1697719929,202198219,1542700.0,143,61.777
1697719929,213703273,1541100.0,143,61.789
1697719929,225054141,1542400.0,143,61.8
1697719929,236460343,1542200.0,143,61.811
1697719929,247951064,1542800.0,143,61.822
1697719929,259368025,1542200.0,143,61.833
1697719929,270786968,1544400.0,144,61.844
1697719929,282265226,1543100.0,143,61.855
1697719929,293736928,1542700.0,143,61.866
1697719929,305029592,1543200.0,143,61.877
1697719929,316418442,1543600.0,143,61.888
1697719929,327857700,1542700.0,143,61.899
1697719929,339295402,1542500.0,143,61.91
1697719929,350630455,1542200.0,143,61.921
1697719929,362009564,1542700.0,143,61.932
1697719929,373362562,1543800.0,143,61.943
1697719929,384704263,1541400.0,143,61.954
1697719929,396056669,1542300.0,143,61.965
1697719929,407483500,1542100.0,143,61.976
1697719929,418862609,1542500.0,143,61.987
1697719929,430457016,1541800.0,143,61.999
1697719929,441811588,1543800.0,143,62.01
1697719929,453214049,1543300.0,143,62.021
1697719929,464549306,1542900.0,143,62.032
1697719929,475950564,1542800.0,143,62.043
1697719929,487394840,1542300.0,143,62.054
1697719929,498921728,1542800.0,143,62.066
1697719929,510261910,1542900.0,143,62.077
1697719929,521779187,1543400.0,143,62.089
1697719929,533135166,1543700.0,143,62.1
1697719929,544472479,1542800.0,143,62.111
1697719929,555790421,1543500.0,143,62.122
1697719929,567258012,1543100.0,143,62.133
1697719929,578706159,1543200.0,143,62.144
1697719929,590151527,1542900.0,143,62.155
1697719929,601535692,1542700.0,143,62.166
1697719929,612921783,1543100.0,143,62.177
1697719929,624379781,1543000.0,143,62.188
1697719929,635713112,1543000.0,143,62.199
1697719929,647161759,1544000.0,143,62.21
1697719929,658494516,1542400.0,143,62.221
1697719929,669820532,1542800.0,143,62.232
1697719929,681246882,1542900.0,143,62.243
1697719929,692638065,1542600.0,143,62.254
1697719929,704118620,1542300.0,143,62.265
1697719929,715474877,1544000.0,143,62.276
1697719929,726889875,1543200.0,143,62.287
1697719929,738219224,1543800.0,143,62.298
1697719929,749653408,1542400.0,143,62.309
1697719929,761048536,1543200.0,143,62.32
1697719929,772613979,1542300.0,143,62.332
1697719929,784023422,1543400.0,143,62.343
1697719929,795368197,1542600.0,143,62.354
1697719929,806822863,1541800.0,143,62.365
1697719929,818255805,1541700.0,143,62.376
1697719929,830039324,1542600.0,143,62.388
1697719929,841678583,1544000.0,143,62.4
1697719929,853062544,1543200.0,143,62.411
1697719929,864464209,1543800.0,143,62.422
1697719929,875854781,1542500.0,143,62.433
1697719929,887351280,1542900.0,143,62.444
1697719929,899117669,1544400.0,144,62.456
1697719929,910548334,1541800.0,143,62.467
1697719929,921892795,1543100.0,143,62.478
